Cuntrycd,Stkcd,Stknme,Conme,Conme_en,Indcd,Indnme,Nindcd,Nindnme,Nnindcd,Nnindnme,Estbdt,Listdt,Favaldt,Curtrd,Ipoprm,Ipoprc,Ipocur,Nshripo,Parvcur,Ipodt,Parval,Sctcd,Statco,Crcd,Statdt,Commnt,Markettype
10,2275,桂林三金,桂林三金药业股份有限公司,"GUILIN SANJIN PHARMACEUTICAL CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,2001/12/28,2009/7/10,2009/7/10,CNY,18.8,19.8,CNY,46000,CNY,2009/6/29,1,2,A,,2017/4/27,,4
10,2276,万马股份,浙江万马股份有限公司,"Zhejiang Wanma Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1996/12/30,2009/7/10,2009/7/10,CNY,10.5,11.5,CNY,50000,CNY,2009/7/2,1,2,A,,2017/4/27,,4
10,2277,友阿股份,湖南友谊阿波罗商业股份有限公司,"Hunan Friendship and Apollo Commercial Co., Ltd.",6,商业,H11,零售业,F52,零售业,2004/6/7,2009/7/17,2009/7/17,CNY,18.58,19.58,CNY,50000,CNY,2009/7/8,1,2,A,,2017/4/27,,4
10,2278,神开股份,上海神开石油化工装备股份有限公司,Shanghai SK Petroleum and Chemical Equipment Corporation Ltd.,5,工业,C7350,其他专用设备制造业,C35,专用设备制造业,2007/9/13,2009/8/11,2009/8/11,CNY,14.96,15.96,CNY,46000,CNY,2009/7/28,1,2,A,,2017/4/27,,4
10,2279,久其软件,北京久其软件股份有限公司,"Beijing Join-cheer Software Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2001/12/18,2009/8/11,2009/8/11,CNY,26,27,CNY,15300,CNY,2009/7/31,1,2,A,,2017/4/27,,4
10,2280,联络互动,杭州联络互动信息科技股份有限公司,"Hangzhou Liaison Interactive Information Technology Co., Ltd",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2002/7/4,2009/8/21,2009/8/21,CNY,21.8,22.8,CNY,13500,CNY,2009/8/10,1,2,A,,2017/6/21,,4
10,2281,光迅科技,武汉光迅科技股份有限公司,"Accelink Technologies Co., Ltd.",5,工业,G8101,通信设备制造业,C39,计算机、通信和其他电子设备制造业,2004/10/27,2009/8/21,2009/8/21,CNY,15,16,CNY,40000,CNY,2009/8/10,1,2,A,,2017/4/27,,4
10,2282,博深工具,博深工具股份有限公司,"Bosun Tools Co., Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2007/6/28,2009/8/21,2009/8/21,CNY,10.5,11.5,CNY,43400,CNY,2009/8/12,1,2,A,,2017/9/18,,4
10,2283,天润曲轴,天润曲轴股份有限公司,"Tianrun Crankshaft Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,2007/11/19,2009/8/21,2009/8/21,CNY,13,14,CNY,60000,CNY,2009/8/12,1,2,A,,2017/4/27,,4
10,2284,亚太股份,浙江亚太机电股份有限公司,"Zhejiang Asia-Pacific Mechanical and Electronic Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,2000/12/7,2009/8/28,2009/8/28,CNY,17.8,18.8,CNY,24000,CNY,2009/8/17,1,2,A,,2017/4/27,,4
10,2285,世联行,深圳世联行地产顾问股份有限公司,Shenzhen Worldunion Properties Consultancy Incorporated,3,房地产,J09,房地产中介服务业,K70,房地产业,2007/8/31,2009/8/28,2009/8/28,CNY,18.68,19.68,CNY,32000,CNY,2009/8/17,1,2,A,,2017/4/27,,4
10,2286,保龄宝,保龄宝生物股份有限公司,"BAOLINGBAO BIOLOGY CO., LTD.",5,工业,C01,食品加工业,C13,农副食品加工业,1997/10/16,2009/8/28,2009/8/28,CNY,19.56,20.56,CNY,20000,CNY,2009/8/19,1,2,A,,2017/4/27,,4
10,2287,奇正藏药,西藏奇正藏药股份有限公司,"Tibet Cheezheng Tibetan Medicine Co., Ltd.",5,工业,C81,医药制造业,C27,医药制造业,2007/10/9,2009/8/28,2009/8/28,CNY,10.81,11.81,CNY,41000,CNY,2009/8/19,1,2,A,,2017/4/27,,4
10,2288,超华科技,广东超华科技股份有限公司,"Guangdong Chaohua Technology Co., Ltd.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2004/9/22,2009/9/3,2009/9/3,CNY,11.1,12.1,CNY,22000,CNY,2009/8/24,1,2,A,,2017/7/12,,4
10,2289,宇顺电子,深圳市宇顺电子股份有限公司,Success Electronics Ltd.,5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2004/1/2,2009/9/3,2009/9/3,CNY,14.88,15.88,CNY,18500,CNY,2009/8/24,1,2,N,,2017/7/17,,4
10,2290,中科新材,苏州中科创新型材料股份有限公司,"SUZHOU CHINA CREATE SPECIAL MATERIAL CO.,LTD",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2002/11/15,2009/9/3,2009/9/3,CNY,26.8,27.8,CNY,21000,CNY,2009/8/26,1,2,A,,2017/6/5,,4
10,2291,星期六,星期六股份有限公司,"SATURDAY CO.,LTD.",5,工业,C13,服装及其他纤维制品制造业,C18,纺织服装、服饰业,2002/7/25,2009/9/3,2009/9/3,CNY,17,18,CNY,55000,CNY,2009/8/26,1,2,A,,2017/7/5,,4
10,2292,奥飞娱乐,奥飞娱乐股份有限公司,Alpha Group,5,工业,C37,文教体育用品制造业,C24,文教、工美、体育和娱乐用品制造业,1993/12/17,2009/9/10,2009/9/10,CNY,21.92,22.92,CNY,40000,CNY,2009/8/31,1,2,A,,2017/4/27,,4
10,2293,罗莱生活,罗莱生活科技股份有限公司,"LUOLAI LIFESTYLE TECHNOLOGY CO.,LTD.",5,工业,C11,纺织业,C17,纺织业,2002/5/23,2009/9/10,2009/9/10,CNY,26.16,27.16,CNY,35100,CNY,2009/9/2,1,2,A,,2017/4/27,,4
10,2294,信立泰,深圳信立泰药业股份有限公司,"SHENZHEN SALUBRIS PHARMACEUTICALS CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,2007/6/29,2009/9/10,2009/9/10,CNY,40.98,41.98,CNY,28500,CNY,2009/9/2,1,2,A,,2017/4/27,,4
10,2295,精艺股份,广东精艺金属股份有限公司,"GUANGDONG JINGYI METAL CO., LTD.",5,工业,C67,有色金属冶炼及压延加工业,C32,有色金属冶炼及压延加工业,1999/7/28,2009/9/29,2009/9/29,CNY,12,13,CNY,36000,CNY,2009/9/15,1,2,A,,2017/7/26,,4
10,2296,辉煌科技,河南辉煌科技股份有限公司,"Henan Splendor Science and Technology Co., Ltd.",5,工业,G81,通信及相关设备制造业,C39,计算机、通信和其他电子设备制造业,2001/11/15,2009/9/29,2009/9/29,CNY,24,25,CNY,15500,CNY,2009/9/15,1,2,A,,2017/4/27,,4
10,2297,博云新材,湖南博云新材料股份有限公司,"Hunan Boyun New Materials Co., Ltd.",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,2001/7/30,2009/9/29,2009/9/29,CNY,9.8,10.8,CNY,27000,CNY,2009/9/18,1,2,A,,2017/4/27,,4
10,2298,中电鑫龙,安徽中电兴发与鑫龙科技股份有限公司,"ANHUI SINONET & XINLONG SCIENCE & TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1998/5/15,2009/9/29,2009/9/29,CNY,8.5,9.5,CNY,28000,CNY,2009/9/18,1,2,A,,2017/4/27,,4
10,2299,圣农发展,福建圣农发展股份有限公司,"Fujian Sunner Development Co., Ltd.",4,综合,A05,畜牧业,A03,畜牧业,1999/12/21,2009/10/21,2009/10/21,CNY,18.75,19.75,CNY,41000,CNY,2009/10/9,1,2,A,,2017/8/31,,4
10,2300,太阳电缆,福建南平太阳电缆股份有限公司,"FUJIAN NANPING SUN CABLE CO., LTD.",5,工业,C7610,输配电及控制设备制造业,C38,电气机械及器材制造业,1994/7/11,2009/10/21,2009/10/21,CNY,19.56,20.56,CNY,34000,CNY,2009/10/9,1,2,A,,2017/4/27,,4
10,2301,齐心集团,深圳齐心集团股份有限公司,"SHENZHEN COMIX GROUP CO., LTD.",5,工业,C37,文教体育用品制造业,C24,文教、工美、体育和娱乐用品制造业,2000/1/12,2009/10/21,2009/10/21,CNY,19,20,CNY,31200,CNY,2009/10/12,1,2,A,,2017/4/27,,4
10,2302,西部建设,中建西部建设股份有限公司,"China West Construction Group Co.,ltd",5,工业,C61,非金属矿物制品业,C30,非金属矿物制品业,2001/10/18,2009/11/3,2009/11/3,CNY,14,15,CNY,35000,CNY,2009/10/20,1,2,A,,2017/4/27,,4
10,2303,美盈森,美盈森集团股份有限公司,"MYS GROUP CO.,LTD.",5,工业,C31,造纸及纸制品业,C22,造纸及纸制品业,2007/9/25,2009/11/3,2009/11/3,CNY,24.36,25.36,CNY,45000,CNY,2009/10/20,1,2,A,,2017/4/27,,4
10,2304,洋河股份,江苏洋河酒厂股份有限公司,"JIANGSU YANGHE BREWERY JOINT-STOCK CO., LTD.",5,工业,C05,饮料制造业,C15,酒、饮料和精制茶制造业,2002/12/27,2009/11/6,2009/11/6,CNY,59,60,CNY,45000,CNY,2009/10/27,1,2,A,,2017/4/27,,4
10,2305,南国置业,南国置业股份有限公司,"LANGOLD REAL ESTATE CO.,LTD.",3,房地产,J01,房地产开发与经营业,K70,房地产业,1998/7/27,2009/11/6,2009/11/6,CNY,11.3,12.3,CNY,48000,CNY,2009/10/27,1,2,A,,2017/4/27,,4
10,2306,*ST 云网,中科云网科技集团股份有限公司,"Cloud Live Technology Group Co.,Ltd.",6,商业,K30,餐饮业,H62,餐饮业,1999/9/14,2009/11/11,2009/11/11,CNY,17.9,18.9,CNY,50000,CNY,2009/11/3,1,2,A,,2017/6/8,,4
10,2307,北新路桥,新疆北新路桥集团股份有限公司,"Xinjiang Beixin Road and Bridge Construction Co., Ltd.",3,房地产,E01,土木工程建筑业,E48,土木工程建筑业,2001/8/7,2009/11/11,2009/11/11,CNY,7.58,8.58,CNY,47500,CNY,2009/11/3,1,2,A,,2017/4/27,,4
10,2308,威创股份,威创集团股份有限公司,"Vtron Group Co.,Ltd.",5,工业,G83,计算机及相关设备制造业,C39,计算机、通信和其他电子设备制造业,2002/8/23,2009/11/27,2009/11/27,CNY,22.8,23.8,CNY,53450,CNY,2009/11/16,1,2,A,,2017/4/27,,4
10,2309,中利集团,江苏中利集团股份有限公司,"Jiangsu Zhongli Group Co.,Ltd",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1996/11/1,2009/11/27,2009/11/27,CNY,45,46,CNY,33500,CNY,2009/11/16,1,2,A,,2017/4/27,,4
10,2310,东方园林,北京东方园林环境股份有限公司,"Beijing Orient Landscape & Environment Co.,Ltd.",3,房地产,E01,土木工程建筑业,E48,土木工程建筑业,2001/9/12,2009/11/27,2009/11/27,CNY,57.6,58.6,CNY,14500,CNY,2009/11/18,1,2,A,,2017/4/27,,4
10,2311,海大集团,广东海大集团股份有限公司,"GUANGDONG HAID GROUP CO., LIMITED",5,工业,C0101,粮食及饲料加工业,C13,农副食品加工业,2004/1/8,2009/11/27,2009/11/27,CNY,27,28,CNY,56000,CNY,2009/11/18,1,2,A,,2017/4/27,,4
10,2312,*ST 三泰,成都三泰控股集团股份有限公司,"Chengdu Santai Holding Group Co., Ltd.",5,工业,G83,计算机及相关设备制造业,C39,计算机、通信和其他电子设备制造业,2005/12/31,2009/12/3,2009/12/3,CNY,27.6,28.6,CNY,15000,CNY,2009/11/24,1,2,A,,2017/7/24,,4
10,2313,日海通讯,深圳日海通讯技术股份有限公司,"Sunsea Telecommunications Co., Ltd.",5,工业,G81,通信及相关设备制造业,C39,计算机、通信和其他电子设备制造业,2003/11/14,2009/12/3,2009/12/3,CNY,23.8,24.8,CNY,25000,CNY,2009/11/24,1,2,A,,2017/4/27,,4
10,2314,南山控股,深圳市新南山控股(集团)股份有限公司,"Shenzhen New Nanshan Holding (Group) Co.,Ltd",3,房地产,J01,房地产开发与经营业,K70,房地产业,2001/4/30,2009/12/3,2009/12/3,CNY,15.82,16.82,CNY,73641,CNY,2009/11/24,1,2,A,,2017/4/27,,4
10,2315,焦点科技,焦点科技股份有限公司,"Focus Technology Co., Ltd.",2,公用事业,G8705,计算机网络开发、维护与咨询,I64,互联网和相关服务,2007/9/20,2009/12/9,2009/12/9,CNY,41,42,CNY,29380,CNY,2009/11/27,1,2,A,,2017/4/27,,4
10,2316,键桥通讯,深圳键桥通讯技术股份有限公司,"Shenzhen Keybridge Communicatons Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1999/3/4,2009/12/9,2009/12/9,CNY,17.8,18.8,CNY,30000,CNY,2009/11/27,1,2,A,,2017/5/22,,4
10,2317,众生药业,广东众生药业股份有限公司,"Guangdong Zhongsheng Pharmaceutical Co., Ltd.",5,工业,C8110,中药材及中成药加工业,C27,医药制造业,2001/12/31,2009/12/11,2009/12/11,CNY,54,55,CNY,20000,CNY,2009/12/1,1,2,A,,2017/4/27,,4
10,2318,久立特材,浙江久立特材科技股份有限公司,"ZHEJIANG JIULI HI-TECH METALS CO., LTD.",5,工业,C69,金属制品业,C33,金属制品业,2005/9/19,2009/12/11,2009/12/11,CNY,22,23,CNY,40000,CNY,2009/12/1,1,2,A,,2017/4/27,,4
10,2319,乐通股份,珠海市乐通化工股份有限公司,"Letong Chemical Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2007/9/4,2009/12/11,2009/12/11,CNY,12.7,13.7,CNY,25000,CNY,2009/12/1,1,2,A,,2017/4/27,,4
10,2320,海峡股份,海南海峡航运股份有限公司,"Hainan Strait Shipping Co., Ltd.",2,公用事业,F0705,沿海运输业,G55,水上运输业,2002/12/6,2009/12/16,2009/12/16,CNY,32.6,33.6,CNY,39500,CNY,2009/12/7,1,2,A,,2017/4/27,,4
10,2321,华英农业,河南华英农业发展股份有限公司,"Henan Huaying Agriculture Development Co., Ltd.",4,综合,A05,畜牧业,A03,畜牧业,2002/1/30,2009/12/16,2009/12/16,CNY,15.98,16.98,CNY,37000,CNY,2009/12/7,1,2,A,,2017/4/27,,4
10,2322,理工环科,宁波理工环境能源科技股份有限公司,"Ningbo Ligong Environment And Energy Technology Co.,Ltd",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2007/7/30,2009/12/18,2009/12/18,CNY,39,40,CNY,16700,CNY,2009/12/9,1,2,A,,2017/4/27,,4
10,2323,雅百特,江苏雅百特科技股份有限公司,"JiangSu Yabaite Technology CO., LTD.",4,综合,E05,装修装饰业,E50,建筑装饰和其他建筑业,2002/10/21,2009/12/18,2009/12/18,CNY,29,30,CNY,21000,CNY,2009/12/9,1,2,A,,2017/5/2,,4
10,2324,普利特,上海普利特复合材料股份有限公司,"Shanghai Pret Composites Co., Ltd.",5,工业,C49,塑料制造业,C29,橡胶和塑料制品业,2007/7/23,2009/12/18,2009/12/18,CNY,21.5,22.5,CNY,35000,CNY,2009/12/9,1,2,A,,2017/4/27,,4
10,2325,洪涛股份,深圳市洪涛装饰股份有限公司,"Shenzhen Hongtao Decoration Co., Ltd.",4,综合,E05,装修装饰业,E50,建筑装饰和其他建筑业,2007/8/31,2009/12/22,2009/12/22,CNY,26,27,CNY,30000,CNY,2009/12/11,1,2,A,,2017/4/27,,4
10,2326,永太科技,浙江永太科技股份有限公司,"Zhejiang Yongtai Technology Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,1999/10/11,2009/12/22,2009/12/22,CNY,19,20,CNY,33500,CNY,2009/12/11,1,2,A,,2017/4/27,,4
10,2327,富安娜,深圳市富安娜家居用品股份有限公司,"Shenzhen Fuanna Bedding and Furnishing Co., Ltd.",5,工业,C11,纺织业,C17,纺织业,2006/12/22,2009/12/30,2009/12/30,CNY,29,30,CNY,26000,CNY,2009/12/18,1,2,A,,2017/4/27,,4
10,2328,新朋股份,上海新朋实业股份有限公司,"Shanghai Xinpeng Industry Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,1997/10/30,2009/12/30,2009/12/30,CNY,18.38,19.38,CNY,75000,CNY,2009/12/18,1,2,A,,2017/4/27,,4
10,2329,皇氏集团,皇氏集团股份有限公司,"Royal Group Co.,Ltd.",5,工业,C03,食品制造业,C14,食品制造业,2006/11/22,2010/1/6,2010/1/6,CNY,19.1,20.1,CNY,27000,CNY,2009/12/23,1,2,A,,2017/4/27,,4
10,2330,得利斯,山东得利斯食品股份有限公司,"SHANDONG DELISI FOOD CO.,LTD.",5,工业,C0120,屠宰及肉类蛋类加工业,C13,农副食品加工业,2003/6/20,2010/1/6,2010/1/6,CNY,12.18,13.18,CNY,63000,CNY,2009/12/23,1,2,A,,2017/8/17,,4
10,2331,皖通科技,安徽皖通科技股份有限公司,"Anhui Wantong Technology Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1999/5/12,2010/1/6,2010/1/6,CNY,26,27,CNY,14000,CNY,2009/12/23,1,2,A,,2017/9/21,,4
10,2332,仙琚制药,浙江仙琚制药股份有限公司,"Zhejiang Xianju Pharmaceutical Co., Ltd.",5,工业,C81,医药制造业,C27,医药制造业,2000/6/26,2010/1/12,2010/1/12,CNY,7.2,8.2,CNY,85400,CNY,2009/12/28,1,2,A,,2017/6/20,,4
10,2333,罗普斯金,苏州罗普斯金铝业股份有限公司,"SUZHOU LOPSKING ALUMINUM CO., LTD.",5,工业,C67,有色金属冶炼及压延加工业,C32,有色金属冶炼及压延加工业,2007/8/30,2010/1/12,2010/1/12,CNY,21,22,CNY,39200,CNY,2009/12/28,1,2,A,,2017/4/27,,4
10,2334,英威腾,深圳市英威腾电气股份有限公司,"SHENZHEN INVT ELECTRIC CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2002/4/15,2010/1/13,2010/1/13,CNY,47,48,CNY,16000,CNY,2010/1/4,1,2,A,,2017/4/27,,4
10,2335,科华恒盛,厦门科华恒盛股份有限公司,"Xiamen Kehua Hengsheng Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1999/3/26,2010/1/13,2010/1/13,CNY,26.35,27.35,CNY,19500,CNY,2010/1/4,1,2,A,,2017/4/27,,4
10,2336,人人乐,人人乐连锁商业集团股份有限公司,"Renrenle Commercial Group Co., Ltd.",6,商业,H11,零售业,F52,零售业,1996/4/1,2010/1/13,2010/1/13,CNY,25.98,26.98,CNY,100000,CNY,2010/1/4,1,2,A,,2017/4/28,,4
10,2337,赛象科技,天津赛象科技股份有限公司,"Tianjin Saixiang Technoly Co., Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2000/11/16,2010/1/15,2010/1/15,CNY,30,31,CNY,30000,CNY,2010/1/5,1,2,A,,2017/4/27,,4
10,2338,奥普光电,长春奥普光电技术股份有限公司,"Changchun Up Optotech Co., Ltd.",5,工业,C78,仪器仪表及文化、办公用机械制造业,C40,仪器仪表制造业,2001/6/26,2010/1/15,2010/1/15,CNY,21,22,CNY,20000,CNY,2010/1/5,1,2,A,,2017/4/27,,4
10,2339,积成电子,积成电子股份有限公司,"Integrated Electronic Systems Lab Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2000/8/10,2010/1/22,2010/1/22,CNY,24,25,CNY,22000,CNY,2010/1/11,1,2,A,,2017/6/22,,4
10,2340,格林美,格林美股份有限公司,"GEM Co.,Ltd",5,工业,B07,有色金属矿采选业,C42,废弃资源综合利用业,2001/12/28,2010/1/22,2010/1/22,CNY,31,32,CNY,23330,CNY,2010/1/11,1,2,A,,2017/4/27,,4
10,2341,新纶科技,深圳市新纶科技股份有限公司,"Shenzhen Selen Science and Technology Co., Ltd.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2002/12/25,2010/1/22,2010/1/22,CNY,22,23,CNY,19000,CNY,2010/1/11,1,2,N,,2017/9/6,,4
10,2342,巨力索具,巨力索具股份有限公司,"JULI SLING CO., LTD.",5,工业,C69,金属制品业,C33,金属制品业,2004/12/7,2010/1/26,2010/1/26,CNY,23,24,CNY,50000,CNY,2010/1/13,1,2,A,,2017/4/27,,4
10,2343,慈文传媒,慈文传媒股份有限公司,"Ciwen Media Co.,Ltd.",2,公用事业,L10,广播电影电视业,R86,广播、电视、电影和影视录音制作业,1998/8/28,2010/1/26,2010/1/26,CNY,30,31,CNY,25000,CNY,2010/1/13,1,2,A,,2017/4/27,,4
10,2344,海宁皮城,海宁中国皮革城股份有限公司,"Haining China Leather Market Co., Ltd.",2,公用事业,K2010,会计、统计、审计咨询服务业,L72,商务服务业,1999/2/25,2010/1/26,2010/1/26,CNY,19,20,CNY,70000,CNY,2010/1/13,1,2,A,,2017/4/27,,4
10,2345,潮宏基,广东潮宏基实业股份有限公司,"Guangdong CHJ Industry Co., Ltd.",5,工业,C99,其他制造业,C41,其他制造业,1996/3/7,2010/1/28,2010/1/28,CNY,32,33,CNY,30000,CNY,2010/1/18,1,2,A,,2017/4/27,,4
10,2346,柘中股份,上海柘中集团股份有限公司,"ShanShanghai Zhezhong Group Co., Ltd",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2002/6/4,2010/1/28,2010/1/28,CNY,18.9,19.9,CNY,35000,CNY,2010/1/18,1,2,A,,2017/4/27,,4
10,2347,泰尔股份,泰尔重工股份有限公司,"Taier Heavy Industry Co., Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2001/12/18,2010/1/28,2010/1/28,CNY,21.5,22.5,CNY,26000,CNY,2010/1/18,1,2,N,,2017/9/27,,4
10,2348,高乐股份,广东高乐玩具股份有限公司,"Goldlok Toys Holdings (Guangdong) Co., Ltd.",5,工业,C37,文教体育用品制造业,C24,文教、工美、体育和娱乐用品制造业,1989/10/14,2010/2/3,2010/2/3,CNY,20.98,21.98,CNY,38000,CNY,2010/1/20,1,2,A,,2017/7/27,,4
10,2349,精华制药,精华制药集团股份有限公司,"Nantong Jinghua Pharmaceutical Co., Ltd.",5,工业,C81,医药制造业,C27,医药制造业,2007/9/28,2010/2/3,2010/2/3,CNY,18.8,19.8,CNY,20000,CNY,2010/1/20,1,2,A,,2017/4/27,,4
10,2350,北京科锐,北京科锐配电自动化股份有限公司,"Beijing Creative Distribution Automation Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2001/5/18,2010/2/3,2010/2/3,CNY,23,24,CNY,27000,CNY,2010/1/20,1,2,A,,2017/5/17,,4
10,2351,漫步者,深圳市漫步者科技股份有限公司,"Edifier Technology Co., Ltd.",5,工业,C55,日用电子器具制造业,C39,计算机、通信和其他电子设备制造业,2001/1/16,2010/2/5,2010/2/5,CNY,32.5,33.5,CNY,37000,CNY,2010/1/25,1,2,A,,2017/4/27,,4
10,2352,顺丰控股,顺丰控股股份有限公司,"S.F. Holding Co., Ltd.",2,公用事业,K10,邮政服务业,G60,邮政业,2007/10/26,2010/2/5,2010/2/5,CNY,31,32,CNY,19500,CNY,2010/1/25,1,2,A,,2017/4/27,,4
10,2353,杰瑞股份,烟台杰瑞石油服务集团股份有限公司,"YANTAI JEREH OILFIELD SERVICES GROUP CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1999/12/10,2010/2/5,2010/2/5,CNY,58.5,59.5,CNY,29000,CNY,2010/1/25,1,2,A,,2017/4/27,,4
10,2354,天神娱乐,大连天神娱乐股份有限公司,"Dalian Zeus Entertainment Co., Ltd.",2,公用事业,G87,计算机应用服务业,I64,互联网和相关服务,2003/8/29,2010/2/9,2010/2/9,CNY,11.33,12.33,CNY,23500,CNY,2010/1/27,1,2,A,,2017/4/27,,4
10,2355,兴民智通,兴民智通(集团)股份有限公司,"Xingmin Intelligent Transportation Systems (Group) Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,2007/12/12,2010/2/9,2010/2/9,CNY,13.5,14.5,CNY,52600,CNY,2010/1/27,1,2,A,,2017/4/27,,4
10,2356,赫美集团,深圳赫美集团股份有限公司,"Shenzhen Hemei Group Co.,LTD.",6,商业,H11,零售业,F52,零售业,2007/6/28,2010/2/9,2010/2/9,CNY,35.5,36.5,CNY,20000,CNY,2010/1/27,1,2,N,,2017/6/14,,4
10,2357,富临运业,四川富临运业集团股份有限公司,"SICHUAN FULIN TRANSPORTATION GROUP CO., LTD.",2,公用事业,F03,公路运输业,G54,道路运输业,2002/3/18,2010/2/10,2010/2/10,CNY,13.97,14.97,CNY,21000,CNY,2010/2/1,1,2,A,,2017/4/27,,4
10,2358,森源电气,河南森源电气股份有限公司,HENAN SENYUAN ELECTRIC CO.， LTD.,5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2000/10/30,2010/2/10,2010/2/10,CNY,25,26,CNY,22000,CNY,2010/2/1,1,2,A,,2017/7/12,,4
10,2359,北讯集团,北讯集团股份有限公司,"NORTHCOM GROUP CO., LTD.",2,公用事业,G85,通信服务业,I63,电信、广播电视和卫星传输服务,2002/9/30,2010/2/10,2010/2/10,CNY,15.98,16.98,CNY,27500,CNY,2010/2/1,1,2,A,,2017/4/27,,4
